location,date,new_deaths_smoothed,people_vaccinated
Russia,2020-02-16,0.0,
Russia,2020-02-17,0.0,
Russia,2020-02-18,0.0,
Russia,2020-02-19,0.0,
Russia,2020-02-20,0.0,
Russia,2020-02-21,0.0,
Russia,2020-02-22,0.0,
Russia,2020-02-23,0.0,
Russia,2020-02-24,0.0,
Russia,2020-02-25,0.0,
Russia,2020-02-26,0.0,
Russia,2020-02-27,0.0,
Russia,2020-02-28,0.0,
Russia,2020-02-29,0.0,
Russia,2020-03-01,0.0,
Russia,2020-03-02,0.0,
Russia,2020-03-03,0.0,
Russia,2020-03-04,0.0,
Russia,2020-03-05,0.0,
Russia,2020-03-06,0.0,
Russia,2020-03-07,0.0,
Russia,2020-03-08,0.0,
Russia,2020-03-09,0.0,
Russia,2020-03-10,0.0,
Russia,2020-03-11,0.0,
Russia,2020-03-12,0.0,
Russia,2020-03-13,0.0,
Russia,2020-03-14,0.0,
Russia,2020-03-15,0.0,
Russia,2020-03-16,0.0,
Russia,2020-03-17,0.0,
Russia,2020-03-18,0.0,
Russia,2020-03-19,0.0,
Russia,2020-03-20,0.0,
Russia,2020-03-21,0.0,
Russia,2020-03-22,0.0,
Russia,2020-03-23,0.0,
Russia,2020-03-24,0.0,
Russia,2020-03-25,0.0,
Russia,2020-03-26,0.0,
Russia,2020-03-27,0.0,
Russia,2020-03-28,0.0,
Russia,2020-03-29,1.14,
Russia,2020-03-30,1.14,
Russia,2020-03-31,1.14,
Russia,2020-04-01,1.14,
Russia,2020-04-02,1.14,
Russia,2020-04-03,1.14,
Russia,2020-04-04,1.14,
Russia,2020-04-05,5.0,
Russia,2020-04-06,5.0,
Russia,2020-04-07,5.0,
Russia,2020-04-08,5.0,
Russia,2020-04-09,5.0,
Russia,2020-04-10,5.0,
Russia,2020-04-11,5.0,
Russia,2020-04-12,12.43,
Russia,2020-04-13,12.43,
Russia,2020-04-14,12.43,
Russia,2020-04-15,12.43,
Russia,2020-04-16,12.43,
Russia,2020-04-17,12.43,
Russia,2020-04-18,12.43,
Russia,2020-04-19,33.0,
Russia,2020-04-20,33.0,
Russia,2020-04-21,33.0,
Russia,2020-04-22,33.0,
Russia,2020-04-23,33.0,
Russia,2020-04-24,33.0,
Russia,2020-04-25,33.0,
Russia,2020-04-26,55.14,
Russia,2020-04-27,55.14,
Russia,2020-04-28,55.14,
Russia,2020-04-29,55.14,
Russia,2020-04-30,55.14,
Russia,2020-05-01,55.14,
Russia,2020-05-02,55.14,
Russia,2020-05-03,76.14,
Russia,2020-05-04,76.14,
Russia,2020-05-05,76.14,
Russia,2020-05-06,76.14,
Russia,2020-05-07,76.14,
Russia,2020-05-08,76.14,
Russia,2020-05-09,76.14,
Russia,2020-05-10,90.71,
Russia,2020-05-11,90.71,
Russia,2020-05-12,90.71,
Russia,2020-05-13,90.71,
Russia,2020-05-14,90.71,
Russia,2020-05-15,90.71,
Russia,2020-05-16,90.71,
Russia,2020-05-17,102.29,
Russia,2020-05-18,102.29,
Russia,2020-05-19,102.29,
Russia,2020-05-20,102.29,
Russia,2020-05-21,102.29,
Russia,2020-05-22,102.29,
Russia,2020-05-23,102.29,
Russia,2020-05-24,130.0,
Russia,2020-05-25,130.0,
Russia,2020-05-26,130.0,
Russia,2020-05-27,130.0,
Russia,2020-05-28,130.0,
Russia,2020-05-29,130.0,
Russia,2020-05-30,130.0,
Russia,2020-05-31,164.57,
Russia,2020-06-01,164.57,
Russia,2020-06-02,164.57,
Russia,2020-06-03,164.57,
Russia,2020-06-04,164.57,
Russia,2020-06-05,164.57,
Russia,2020-06-06,164.57,
Russia,2020-06-07,166.57,
Russia,2020-06-08,166.57,
Russia,2020-06-09,166.57,
Russia,2020-06-10,166.57,
Russia,2020-06-11,166.57,
Russia,2020-06-12,166.57,
Russia,2020-06-13,166.57,
Russia,2020-06-14,155.57,
Russia,2020-06-15,155.57,
Russia,2020-06-16,155.57,
Russia,2020-06-17,155.57,
Russia,2020-06-18,155.57,
Russia,2020-06-19,155.57,
Russia,2020-06-20,155.57,
Russia,2020-06-21,166.14,
Russia,2020-06-22,166.14,
Russia,2020-06-23,166.14,
Russia,2020-06-24,166.14,
Russia,2020-06-25,166.14,
Russia,2020-06-26,166.14,
Russia,2020-06-27,166.14,
Russia,2020-06-28,137.43,
Russia,2020-06-29,137.43,
Russia,2020-06-30,137.43,
Russia,2020-07-01,137.43,
Russia,2020-07-02,137.43,
Russia,2020-07-03,137.43,
Russia,2020-07-04,137.43,
Russia,2020-07-05,155.43,
Russia,2020-07-06,155.43,
Russia,2020-07-07,155.43,
Russia,2020-07-08,155.43,
Russia,2020-07-09,155.43,
Russia,2020-07-10,155.43,
Russia,2020-07-11,155.43,
Russia,2020-07-12,167.71,
Russia,2020-07-13,167.71,
Russia,2020-07-14,167.71,
Russia,2020-07-15,167.71,
Russia,2020-07-16,167.71,
Russia,2020-07-17,167.71,
Russia,2020-07-18,167.71,
Russia,2020-07-19,143.86,
Russia,2020-07-20,143.86,
Russia,2020-07-21,143.86,
Russia,2020-07-22,143.86,
Russia,2020-07-23,143.86,
Russia,2020-07-24,143.86,
Russia,2020-07-25,143.86,
Russia,2020-07-26,132.43,
Russia,2020-07-27,132.43,
Russia,2020-07-28,132.43,
Russia,2020-07-29,132.43,
Russia,2020-07-30,132.43,
Russia,2020-07-31,132.43,
Russia,2020-08-01,132.43,
Russia,2020-08-02,122.71,
Russia,2020-08-03,122.71,
Russia,2020-08-04,122.71,
Russia,2020-08-05,122.71,
Russia,2020-08-06,122.71,
Russia,2020-08-07,122.71,
Russia,2020-08-08,122.71,
Russia,2020-08-09,114.71,
Russia,2020-08-10,114.71,
Russia,2020-08-11,114.71,
Russia,2020-08-12,114.71,
Russia,2020-08-13,114.71,
Russia,2020-08-14,114.71,
Russia,2020-08-15,114.71,
Russia,2020-08-16,107.71,
Russia,2020-08-17,107.71,
Russia,2020-08-18,107.71,
Russia,2020-08-19,107.71,
Russia,2020-08-20,107.71,
Russia,2020-08-21,107.71,
Russia,2020-08-22,107.71,
Russia,2020-08-23,99.71,
Russia,2020-08-24,99.71,
Russia,2020-08-25,99.71,
Russia,2020-08-26,99.71,
Russia,2020-08-27,99.71,
Russia,2020-08-28,99.71,
Russia,2020-08-29,99.71,
Russia,2020-08-30,101.43,
Russia,2020-08-31,101.43,
Russia,2020-09-01,101.43,
Russia,2020-09-02,101.43,
Russia,2020-09-03,101.43,
Russia,2020-09-04,101.43,
Russia,2020-09-05,101.43,
Russia,2020-09-06,103.86,
Russia,2020-09-07,103.86,
Russia,2020-09-08,103.86,
Russia,2020-09-09,103.86,
Russia,2020-09-10,103.86,
Russia,2020-09-11,103.86,
Russia,2020-09-12,103.86,
Russia,2020-09-13,108.29,
Russia,2020-09-14,108.29,
Russia,2020-09-15,108.29,
Russia,2020-09-16,108.29,
Russia,2020-09-17,108.29,
Russia,2020-09-18,108.29,
Russia,2020-09-19,108.29,
Russia,2020-09-20,120.0,
Russia,2020-09-21,120.0,
Russia,2020-09-22,120.0,
Russia,2020-09-23,120.0,
Russia,2020-09-24,120.0,
Russia,2020-09-25,120.0,
Russia,2020-09-26,120.0,
Russia,2020-09-27,129.43,
Russia,2020-09-28,129.43,
Russia,2020-09-29,129.43,
Russia,2020-09-30,129.43,
Russia,2020-10-01,129.43,
Russia,2020-10-02,129.43,
Russia,2020-10-03,129.43,
Russia,2020-10-04,147.71,
Russia,2020-10-05,147.71,
Russia,2020-10-06,147.71,
Russia,2020-10-07,147.71,
Russia,2020-10-08,147.71,
Russia,2020-10-09,147.71,
Russia,2020-10-10,147.71,
Russia,2020-10-11,177.0,
Russia,2020-10-12,177.0,
Russia,2020-10-13,177.0,
Russia,2020-10-14,177.0,
Russia,2020-10-15,177.0,
Russia,2020-10-16,177.0,
Russia,2020-10-17,177.0,
Russia,2020-10-18,227.14,
Russia,2020-10-19,227.14,
Russia,2020-10-20,227.14,
Russia,2020-10-21,227.14,
Russia,2020-10-22,227.14,
Russia,2020-10-23,227.14,
Russia,2020-10-24,227.14,
Russia,2020-10-25,266.14,
Russia,2020-10-26,266.14,
Russia,2020-10-27,266.14,
Russia,2020-10-28,266.14,
Russia,2020-10-29,266.14,
Russia,2020-10-30,266.14,
Russia,2020-10-31,266.14,
Russia,2020-11-01,312.14,
Russia,2020-11-02,312.14,
Russia,2020-11-03,312.14,
Russia,2020-11-04,312.14,
Russia,2020-11-05,312.14,
Russia,2020-11-06,312.14,
Russia,2020-11-07,312.14,
Russia,2020-11-08,328.86,
Russia,2020-11-09,328.86,
Russia,2020-11-10,328.86,
Russia,2020-11-11,328.86,
Russia,2020-11-12,328.86,
Russia,2020-11-13,328.86,
Russia,2020-11-14,328.86,
Russia,2020-11-15,378.43,
Russia,2020-11-16,378.43,
Russia,2020-11-17,378.43,
Russia,2020-11-18,378.43,
Russia,2020-11-19,378.43,
Russia,2020-11-20,378.43,
Russia,2020-11-21,378.43,
Russia,2020-11-22,427.57,
Russia,2020-11-23,427.57,
Russia,2020-11-24,427.57,
Russia,2020-11-25,427.57,
Russia,2020-11-26,427.57,
Russia,2020-11-27,427.57,
Russia,2020-11-28,427.57,
Russia,2020-11-29,478.29,
Russia,2020-11-30,478.29,
Russia,2020-12-01,478.29,
Russia,2020-12-02,478.29,
Russia,2020-12-03,478.29,
Russia,2020-12-04,478.29,
Russia,2020-12-05,478.29,
Russia,2020-12-06,516.29,
Russia,2020-12-07,516.29,
Russia,2020-12-08,516.29,
Russia,2020-12-09,516.29,
Russia,2020-12-10,516.29,
Russia,2020-12-11,516.29,
Russia,2020-12-12,516.29,
Russia,2020-12-13,542.86,
Russia,2020-12-14,542.86,
Russia,2020-12-15,542.86,28500.0
Russia,2020-12-16,542.86,
Russia,2020-12-17,542.86,
Russia,2020-12-18,542.86,
Russia,2020-12-19,542.86,
Russia,2020-12-20,559.57,
Russia,2020-12-21,559.57,
Russia,2020-12-22,559.57,52000.0
Russia,2020-12-23,559.57,
Russia,2020-12-24,559.57,
Russia,2020-12-25,559.57,
Russia,2020-12-26,559.57,
Russia,2020-12-27,560.0,
Russia,2020-12-28,560.0,
Russia,2020-12-29,560.0,
Russia,2020-12-30,560.0,
Russia,2020-12-31,560.0,
Russia,2021-01-01,560.0,
Russia,2021-01-02,560.0,800000.0
Russia,2021-01-03,532.57,
Russia,2021-01-04,532.57,
Russia,2021-01-05,532.57,
Russia,2021-01-06,532.57,
Russia,2021-01-07,532.57,
Russia,2021-01-08,532.57,
Russia,2021-01-09,532.57,
Russia,2021-01-10,475.86,
Russia,2021-01-11,475.86,
Russia,2021-01-12,475.86,
Russia,2021-01-13,475.86,1000000.0
Russia,2021-01-14,475.86,
Russia,2021-01-15,475.86,
Russia,2021-01-16,475.86,
Russia,2021-01-17,532.71,
Russia,2021-01-18,532.71,
Russia,2021-01-19,532.71,
Russia,2021-01-20,532.71,
Russia,2021-01-21,532.71,
Russia,2021-01-22,532.71,
Russia,2021-01-23,532.71,
Russia,2021-01-24,556.57,
Russia,2021-01-25,556.57,
Russia,2021-01-26,556.57,
Russia,2021-01-27,556.57,
Russia,2021-01-28,556.57,
Russia,2021-01-29,556.57,
Russia,2021-01-30,556.57,
Russia,2021-01-31,531.43,
Russia,2021-02-01,531.43,
Russia,2021-02-02,531.43,
Russia,2021-02-03,531.43,
Russia,2021-02-04,531.43,
Russia,2021-02-05,531.43,
Russia,2021-02-06,531.43,
Russia,2021-02-07,497.0,
Russia,2021-02-08,497.0,
Russia,2021-02-09,497.0,
Russia,2021-02-10,497.0,
Russia,2021-02-11,497.0,
Russia,2021-02-12,497.0,
Russia,2021-02-13,497.0,
Russia,2021-02-14,495.0,
Russia,2021-02-15,495.0,
Russia,2021-02-16,495.0,
Russia,2021-02-17,495.0,
Russia,2021-02-18,495.0,
Russia,2021-02-19,495.0,
Russia,2021-02-20,495.0,
Russia,2021-02-21,452.43,
Russia,2021-02-22,452.43,
Russia,2021-02-23,452.43,
Russia,2021-02-24,452.43,
Russia,2021-02-25,452.43,
Russia,2021-02-26,452.43,
Russia,2021-02-27,452.43,
Russia,2021-02-28,404.14,
Russia,2021-03-01,404.14,
Russia,2021-03-02,404.14,4158334.0
Russia,2021-03-03,404.14,4287423.0
Russia,2021-03-04,404.14,4701175.0
Russia,2021-03-05,404.14,4908178.0
Russia,2021-03-06,404.14,5082127.0
Russia,2021-03-07,425.43,5128138.0
Russia,2021-03-08,425.43,5136605.0
Russia,2021-03-09,425.43,5149589.0
Russia,2021-03-10,425.43,5272651.0
Russia,2021-03-11,425.43,5366009.0
Russia,2021-03-12,425.43,
Russia,2021-03-13,425.43,
Russia,2021-03-14,427.14,
Russia,2021-03-15,427.14,
Russia,2021-03-16,427.14,
Russia,2021-03-17,427.14,5379359.0
Russia,2021-03-18,427.14,5431048.0
Russia,2021-03-19,427.14,5544777.0
Russia,2021-03-20,427.14,5595893.0
Russia,2021-03-21,420.0,5611139.0
Russia,2021-03-22,420.0,
Russia,2021-03-23,420.0,
Russia,2021-03-24,420.0,
Russia,2021-03-25,420.0,
Russia,2021-03-26,420.0,
Russia,2021-03-27,420.0,
Russia,2021-03-28,387.14,
Russia,2021-03-29,387.14,6846664.0
Russia,2021-03-30,387.14,6886259.0
Russia,2021-03-31,387.14,7004336.0
Russia,2021-04-01,387.14,7159411.0
Russia,2021-04-02,387.14,7247479.0
Russia,2021-04-03,387.14,7445035.0
Russia,2021-04-04,376.29,7505764.0
Russia,2021-04-05,376.29,7576640.0
Russia,2021-04-06,376.29,7753876.0
Russia,2021-04-07,376.29,7908918.0
Russia,2021-04-08,376.29,8146598.0
Russia,2021-04-09,376.29,8333331.0
Russia,2021-04-10,376.29,8575951.0
Russia,2021-04-11,373.14,8692848.0
Russia,2021-04-12,373.14,8808044.0
Russia,2021-04-13,373.14,9037705.0
Russia,2021-04-14,373.14,9343939.0
Russia,2021-04-15,373.14,9473241.0
Russia,2021-04-16,373.14,9731470.0
Russia,2021-04-17,373.14,9918665.0
Russia,2021-04-18,370.86,10019885.0
Russia,2021-04-19,370.86,10077017.0
Russia,2021-04-20,370.86,10341593.0
Russia,2021-04-21,370.86,10520393.0
Russia,2021-04-22,370.86,10787419.0
Russia,2021-04-23,370.86,10997801.0
Russia,2021-04-24,370.86,11312625.0
Russia,2021-04-25,378.57,11362893.0
Russia,2021-04-26,378.57,11445394.0
Russia,2021-04-27,378.57,11599037.0
Russia,2021-04-28,378.57,11913555.0
Russia,2021-04-29,378.57,12152170.0
Russia,2021-04-30,378.57,12299770.0
Russia,2021-05-01,378.57,12377978.0
Russia,2021-05-02,375.71,12431003.0
Russia,2021-05-03,375.71,12449156.0
Russia,2021-05-04,375.71,12478994.0
Russia,2021-05-05,375.71,12704207.0
Russia,2021-05-06,375.71,12893563.0
Russia,2021-05-07,375.71,12940465.0
Russia,2021-05-08,375.71,13056228.0
Russia,2021-05-09,352.0,
Russia,2021-05-10,352.0,13165465.0
Russia,2021-05-11,352.0,13205698.0
Russia,2021-05-12,352.0,13566658.0
Russia,2021-05-13,352.0,13653498.0
Russia,2021-05-14,352.0,13856566.0
Russia,2021-05-15,352.0,14265642.0
Russia,2021-05-16,363.57,14313416.0
Russia,2021-05-17,363.57,14361832.0
Russia,2021-05-18,363.57,14592957.0
Russia,2021-05-19,363.57,14718070.0
Russia,2021-05-20,363.57,14888987.0
Russia,2021-05-21,363.57,15031015.0
Russia,2021-05-22,363.57,15325919.0
Russia,2021-05-23,373.0,15360666.0
Russia,2021-05-24,373.0,15610238.0
Russia,2021-05-25,373.0,15768938.0
Russia,2021-05-26,373.0,16159658.0
Russia,2021-05-27,373.0,16225813.0
Russia,2021-05-28,373.0,16331436.0
Russia,2021-05-29,373.0,16470154.0
Russia,2021-05-30,382.86,16528341.0
Russia,2021-05-31,382.86,16576370.0
Russia,2021-06-01,382.86,16708973.0
Russia,2021-06-02,382.86,16995885.0
Russia,2021-06-03,382.86,17136365.0
Russia,2021-06-04,382.86,17426711.0
Russia,2021-06-05,382.86,17490525.0
Russia,2021-06-06,375.0,17556908.0
Russia,2021-06-07,375.0,17673241.0
Russia,2021-06-08,375.0,17782159.0
Russia,2021-06-09,375.0,17954601.0
Russia,2021-06-10,375.0,18119483.0
Russia,2021-06-11,375.0,18274820.0
Russia,2021-06-12,375.0,18462055.0
Russia,2021-06-13,377.57,18514644.0
Russia,2021-06-14,377.57,18533629.0
Russia,2021-06-15,377.57,18550270.0
Russia,2021-06-16,377.57,18712820.0
Russia,2021-06-17,377.57,19213483.0
Russia,2021-06-18,377.57,19436102.0
Russia,2021-06-19,377.57,19558487.0
Russia,2021-06-20,418.71,19657314.0
Russia,2021-06-21,418.71,19861002.0
Russia,2021-06-22,418.71,20345332.0
Russia,2021-06-23,418.71,20390788.0
Russia,2021-06-24,418.71,20682043.0
Russia,2021-06-25,418.71,21096764.0
Russia,2021-06-26,418.71,21461833.0
Russia,2021-06-27,560.14,21614318.0
Russia,2021-06-28,560.14,21790363.0
Russia,2021-06-29,560.14,22194585.0
Russia,2021-06-30,560.14,22691596.0
Russia,2021-07-01,560.14,23352344.0
Russia,2021-07-02,560.14,24221641.0
Russia,2021-07-03,560.14,24647625.0
Russia,2021-07-04,663.29,24969023.0
Russia,2021-07-05,663.29,25134026.0
Russia,2021-07-06,663.29,26086927.0
Russia,2021-07-07,663.29,26676560.0
Russia,2021-07-08,663.29,27056132.0
Russia,2021-07-09,663.29,27899062.0
Russia,2021-07-10,663.29,28443712.0
Russia,2021-07-11,725.29,28645936.0
Russia,2021-07-12,725.29,28738206.0
Russia,2021-07-13,725.29,29428872.0
Russia,2021-07-14,725.29,30101051.0
Russia,2021-07-15,725.29,30538845.0
Russia,2021-07-16,725.29,31765940.0
Russia,2021-07-17,725.29,31874482.0
Russia,2021-07-18,773.86,32086928.0
Russia,2021-07-19,773.86,32163192.0
Russia,2021-07-20,773.86,33185732.0
Russia,2021-07-21,773.86,33485064.0
Russia,2021-07-22,773.86,33840825.0
Russia,2021-07-23,773.86,34479522.0
Russia,2021-07-24,773.86,34561624.0
Russia,2021-07-25,779.29,34655066.0
Russia,2021-07-26,779.29,34775914.0
Russia,2021-07-27,779.29,35277439.0
Russia,2021-07-28,779.29,35565564.0
Russia,2021-07-29,779.29,36024370.0
Russia,2021-07-30,779.29,36287070.0
Russia,2021-07-31,779.29,36621627.0
Russia,2021-08-01,782.57,36759116.0
Russia,2021-08-02,782.57,36816173.0
Russia,2021-08-03,782.57,37159913.0
Russia,2021-08-04,782.57,37716498.0
Russia,2021-08-05,782.57,37841809.0
Russia,2021-08-06,782.57,38052430.0
Russia,2021-08-07,782.57,38390923.0
Russia,2021-08-08,789.86,38591963.0
Russia,2021-08-09,789.86,38619739.0
Russia,2021-08-10,789.86,38955619.0
Russia,2021-08-11,789.86,39355337.0
Russia,2021-08-12,789.86,39629817.0
Russia,2021-08-13,789.86,40386461.0
Russia,2021-08-14,789.86,40644013.0
Russia,2021-08-15,802.57,40731280.0
Russia,2021-08-16,802.57,40915730.0
Russia,2021-08-17,802.57,41108366.0
Russia,2021-08-18,802.57,41258604.0
Russia,2021-08-19,802.57,41551994.0
Russia,2021-08-20,802.57,41822606.0
Russia,2021-08-21,802.57,42167285.0
Russia,2021-08-22,792.14,42280854.0
Russia,2021-08-23,792.14,42336831.0
Russia,2021-08-24,792.14,42595754.0
Russia,2021-08-25,792.14,42821588.0
Russia,2021-08-26,792.14,42983698.0
Russia,2021-08-27,792.14,43270004.0
Russia,2021-08-28,792.14,43438051.0
Russia,2021-08-29,799.0,43523101.0
Russia,2021-08-30,799.0,43659462.0
Russia,2021-08-31,799.0,43771190.0
Russia,2021-09-01,799.0,43967990.0
Russia,2021-09-02,799.0,44148776.0
Russia,2021-09-03,799.0,44302410.0
Russia,2021-09-04,799.0,44418648.0
Russia,2021-09-05,794.71,44492958.0
Russia,2021-09-06,794.71,44549535.0
Russia,2021-09-07,794.71,44857289.0
Russia,2021-09-08,794.71,44912606.0
Russia,2021-09-09,794.71,45079017.0
Russia,2021-09-10,794.71,45449659.0
Russia,2021-09-11,794.71,45527817.0
Russia,2021-09-12,792.71,45598793.0
Russia,2021-09-13,792.71,46149116.0
Russia,2021-09-14,792.71,46169834.0
Russia,2021-09-15,792.71,46427518.0
Russia,2021-09-16,792.71,46600781.0
Russia,2021-09-17,792.71,46745074.0
Russia,2021-09-18,792.71,
Russia,2021-09-19,781.29,46811516.0
Russia,2021-09-20,781.29,46923762.0
Russia,2021-09-21,781.29,47092891.0
Russia,2021-09-22,781.29,47285157.0
Russia,2021-09-23,781.29,
Russia,2021-09-24,781.29,47468729.0
Russia,2021-09-25,781.29,47547409.0
Russia,2021-09-26,811.71,47594992.0
Russia,2021-09-27,811.71,47825957.0
Russia,2021-09-28,811.71,47867172.0
Russia,2021-09-29,811.71,47967752.0
Russia,2021-09-30,811.71,48079685.0
Russia,2021-10-01,811.71,48343684.0
Russia,2021-10-02,811.71,48535310.0
Russia,2021-10-03,859.71,48610971.0
Russia,2021-10-04,859.71,48654468.0
Russia,2021-10-05,859.71,48735780.0
Russia,2021-10-06,859.71,48891249.0
Russia,2021-10-07,859.71,49137773.0
Russia,2021-10-08,859.71,49235850.0
Russia,2021-10-09,859.71,49353510.0
Russia,2021-10-10,928.14,49463056.0
Russia,2021-10-11,928.14,49571462.0
Russia,2021-10-12,928.14,49684328.0
Russia,2021-10-13,928.14,49844230.0
Russia,2021-10-14,928.14,49981484.0
Russia,2021-10-15,928.14,50182928.0
Russia,2021-10-16,928.14,
Russia,2021-10-17,985.29,
Russia,2021-10-18,985.29,
Russia,2021-10-19,985.29,
Russia,2021-10-20,985.29,51965705.0
Russia,2021-10-21,985.29,52015298.0
Russia,2021-10-22,985.29,52450463.0
Russia,2021-10-23,985.29,52861352.0
Russia,2021-10-24,1041.14,
Russia,2021-10-25,1041.14,
Russia,2021-10-26,1041.14,
Russia,2021-10-27,1041.14,
Russia,2021-10-28,1041.14,53974920.0
Russia,2021-10-29,1041.14,54622022.0
Russia,2021-10-30,1041.14,55218327.0
Russia,2021-10-31,1134.0,55463950.0
Russia,2021-11-01,1134.0,55691008.0
Russia,2021-11-02,1134.0,56183972.0
Russia,2021-11-03,1134.0,56692011.0
Russia,2021-11-04,1134.0,57596873.0
Russia,2021-11-05,1134.0,
Russia,2021-11-06,1134.0,
Russia,2021-11-07,1182.29,57997497.0
Russia,2021-11-08,1182.29,58101534.0
Russia,2021-11-09,1182.29,58720979.0
Russia,2021-11-10,1182.29,59009118.0
Russia,2021-11-11,1182.29,59543164.0
Russia,2021-11-12,1182.29,60155620.0
Russia,2021-11-13,1182.29,60561971.0
Russia,2021-11-14,1224.57,61165173.0
Russia,2021-11-15,1224.57,61521738.0
Russia,2021-11-16,1224.57,61952000.0
Russia,2021-11-17,1224.57,62594260.0
Russia,2021-11-18,1224.57,62891581.0
Russia,2021-11-19,1224.57,63284161.0
Russia,2021-11-20,1224.57,63496542.0
Russia,2021-11-21,1244.14,
Russia,2021-11-22,1244.14,64095828.0
Russia,2021-11-23,1244.14,64318312.0
Russia,2021-11-24,1244.14,64765694.0
Russia,2021-11-25,1244.14,65248010.0
Russia,2021-11-26,1244.14,65851463.0
Russia,2021-11-27,1244.14,66011769.0
Russia,2021-11-28,1237.14,66201198.0
Russia,2021-11-29,1237.14,66258615.0
Russia,2021-11-30,1237.14,66738623.0
Russia,2021-12-01,1237.14,67012949.0
Russia,2021-12-02,1237.14,67264113.0
Russia,2021-12-03,1237.14,67472564.0
Russia,2021-12-04,1237.14,67991712.0
Russia,2021-12-05,1217.57,68029825.0
Russia,2021-12-06,1217.57,68105369.0
Russia,2021-12-07,1217.57,68551654.0
Russia,2021-12-08,1217.57,68774204.0
Russia,2021-12-09,1217.57,68953540.0
Russia,2021-12-10,1217.57,69112801.0
Russia,2021-12-11,1217.57,69738785.0
Russia,2021-12-12,1172.14,70013461.0
Russia,2021-12-13,1172.14,70173142.0
Russia,2021-12-14,1172.14,70522059.0
Russia,2021-12-15,1172.14,70658248.0
Russia,2021-12-16,1172.14,70712208.0
Russia,2021-12-17,1172.14,71003850.0
Russia,2021-12-18,1172.14,71530632.0
Russia,2021-12-19,1102.86,71781421.0
Russia,2021-12-20,1102.86,71858958.0
Russia,2021-12-21,1102.86,72286409.0
Russia,2021-12-22,1102.86,72307296.0
Russia,2021-12-23,1102.86,72477644.0
Russia,2021-12-24,1102.86,72566482.0
Russia,2021-12-25,1102.86,72814442.0
Russia,2021-12-26,1002.14,
Russia,2021-12-27,1002.14,72900634.0
Russia,2021-12-28,1002.14,73066936.0
Russia,2021-12-29,1002.14,73727458.0
Russia,2021-12-30,1002.14,
Russia,2021-12-31,1002.14,73824201.0
Russia,2022-01-01,1002.14,
Russia,2022-01-02,900.0,
Russia,2022-01-03,900.0,
Russia,2022-01-04,900.0,
Russia,2022-01-05,900.0,
Russia,2022-01-06,900.0,73872963.0
Russia,2022-01-07,900.0,74142413.0
Russia,2022-01-08,900.0,74153671.0
Russia,2022-01-09,806.43,74240817.0
Russia,2022-01-10,806.43,74265032.0
Russia,2022-01-11,806.43,74371719.0
Russia,2022-01-12,806.43,74503838.0
Russia,2022-01-13,806.43,74692016.0
Russia,2022-01-14,806.43,74698239.0
Russia,2022-01-15,806.43,74754560.0
Russia,2022-01-16,736.71,74861326.0
Russia,2022-01-17,736.71,74941857.0
Russia,2022-01-18,736.71,75111066.0
Russia,2022-01-19,736.71,
Russia,2022-01-20,736.71,
Russia,2022-01-21,736.71,75334479.0
Russia,2022-01-22,736.71,75693881.0
Russia,2022-01-23,684.57,75716600.0
Russia,2022-01-24,684.57,75847715.0
Russia,2022-01-25,684.57,75873357.0
Russia,2022-01-26,684.57,76024218.0
Russia,2022-01-27,684.57,
Russia,2022-01-28,684.57,76311609.0
Russia,2022-01-29,684.57,76454271.0
Russia,2022-01-30,659.43,76555906.0
Russia,2022-01-31,659.43,76585311.0
Russia,2022-02-01,659.43,76663085.0
Russia,2022-02-02,659.43,76732949.0
Russia,2022-02-03,659.43,76798119.0
Russia,2022-02-04,659.43,76940496.0
Russia,2022-02-05,659.43,77108467.0
Russia,2022-02-06,669.43,77184494.0
Russia,2022-02-07,669.43,77197417.0
Russia,2022-02-08,669.43,77544208.0
Russia,2022-02-09,669.43,77653839.0
Russia,2022-02-10,669.43,77768184.0
Russia,2022-02-11,669.43,77796829.0
Russia,2022-02-12,669.43,77847010.0
Russia,2022-02-13,690.57,77942040.0
Russia,2022-02-14,690.57,77984384.0
Russia,2022-02-15,690.57,78044493.0
Russia,2022-02-16,690.57,78200456.0
Russia,2022-02-17,690.57,78284278.0
Russia,2022-02-18,690.57,
Russia,2022-02-19,690.57,
Russia,2022-02-20,750.29,
Russia,2022-02-21,750.29,
Russia,2022-02-22,750.29,
Russia,2022-02-23,750.29,
Russia,2022-02-24,750.29,
Russia,2022-02-25,750.29,
Russia,2022-02-26,750.29,
Russia,2022-02-27,775.29,
Russia,2022-02-28,775.29,
Russia,2022-03-01,775.29,
Russia,2022-03-02,775.29,
Russia,2022-03-03,775.29,
Russia,2022-03-04,775.29,78696457.0
Russia,2022-03-05,775.29,78750034.0
Russia,2022-03-06,764.86,78769608.0
Russia,2022-03-07,764.86,78770001.0
Russia,2022-03-08,764.86,
Russia,2022-03-09,764.86,78792717.0
Russia,2022-03-10,764.86,78855034.0
Russia,2022-03-11,764.86,78862638.0
Russia,2022-03-12,764.86,78864152.0
Russia,2022-03-13,647.14,
Russia,2022-03-14,647.14,
Russia,2022-03-15,647.14,78969573.0
Russia,2022-03-16,647.14,78979054.0
Russia,2022-03-17,647.14,78979995.0
Russia,2022-03-18,647.14,78981249.0
Russia,2022-03-19,647.14,78982311.0
Russia,2022-03-20,525.86,79097971.0
